objectId,field_X,name_X,cat_X,F_X,ra_MIL,dec_MIL,RA_MIL,DEC_MIL,NAME_MIL,TYPE_MIL,RMAG_MIL,BMAG_MIL,COMMENT_MIL,R_MIL,B_MIL,Z_MIL,CITE_MIL,ZCITE_MIL,XNAME_MIL,RNAME_MIL,LOBE1_MIL,LOBE2_MIL,_dist_arcsec,otype_consolidated,F_opt,g_psfMag,i_psfMag,r_psfMag,u_psfMag,y_psfMag,z_psfMag,g_psfFlux,g_psfFluxErr,i_psfFlux,i_psfFluxErr,r_psfFlux,r_psfFluxErr,u_psfFlux,u_psfFluxErr,y_psfFlux,y_psfFluxErr,z_psfFlux,z_psfFluxErr,refExtendedness,near_bright_flag
611255828556563827,ECDFS,2CXO J033211.7-274628,CSC2.1,1.801e-15,53.04908296581775,-27.77454235775549,53.0490685,-27.7745647,3D-HST 29954             ,QX  ,0.0,0.0,   ,x,x,1.61,GSAC  ,GSAC  ,CXOG J033211.7-274628 ,                      ,4XMM J033211.8-274626 ,LSXPS J033211.5-274627,0.0003582242167328,QSO,5.96940518698065e-16,26.725494,25.632187,26.368494,27.904226,24.735455,25.505281,74.09731,11.055634,202.82689,22.972687,102.9443,13.235387,25.02129,85.47266,463.25275,360.96964,227.97499,50.86955,0.0,False
611255828556568354,ECDFS,2CXO J033200.3-274320,CSC2.1,9.791e-15,53.00152783690333,-27.72221166117266,53.0015276,-27.7221981,CDFS J03320-2743A        ,QX  ,22.38,22.65,n  ,n,n,1.037,1834  ,1834  ,CXOG J033200.3-274320 ,                      ,4XMM J033200.3-274319 ,LSXPS J033200.5-274319,0.0008889997575116,QSO,1.4261316361980533e-14,23.089693,22.456701,22.61381,23.55622,21.904598,22.251972,2109.223,14.16981,3778.5022,29.645063,3269.4639,18.240555,1372.499,105.01522,6282.905,400.97974,4562.5835,63.65828,1.0,False
611255828556564591,ECDFS,2CXO J033202.4-274600,CSC2.1,4.79e-15,53.01025755833204,-27.76684255252111,53.010304,-27.76683,CDFS J03320-2746         ,AX  ,24.28,26.23,D  ,n,n,1.613,1834  ,1674  ,CXOX J033202.5-274601 ,                      ,4XMM J033202.9-274601 ,                      ,0.0021170261293365,AGN,2.3487147079103223e-15,25.75958,24.138475,24.990053,25.254335,23.30693,23.818903,180.37144,11.593533,802.80426,23.822971,366.4198,14.429883,287.25394,84.50792,1726.7428,361.47632,1077.553,52.568645,1.0,False
611255828556561030,ECDFS,2CXO J033209.4-274807,CSC2.1,4.69e-15,53.03940611236757,-27.80195822191408,53.03941,-27.8019677,CDFS J03321-2748         ,QX  ,20.38,21.61,jG ,-,-,2.817,1834  ,1674  ,CXOX J033209.4-274806 ,                      ,4XMM J033209.4-274807 ,LSXPS J033209.5-274803,0.0002006666807257,QSO,9.323995289024431e-14,21.032299,20.275965,20.4954,22.58759,19.926842,20.133776,14030.734,13.395084,28158.816,27.287554,23005.959,16.321014,3349.379,76.64822,38838.586,329.42474,32098.854,52.85337,0.0,False
611255828556560712,ECDFS,2CXO J033210.9-274856,CSC2.1,2.263e-15,53.04577699997935,-27.815690373770416,53.0456924,-27.8156395,3D-HST 20541             ,AX  ,26.37,25.68,d  ,n,n,1.371,GSAC  ,GSAC  ,CXOG J033210.9-274856 ,                      ,4XMM J033210.9-274856 ,LSXPS J033210.9-274855,0.0572137784169282,AGN,1.3327455248504803e-15,25.803394,25.081356,25.64121,26.720068,23.830832,24.353289,173.23763,10.055935,336.86646,21.431656,201.14815,11.79433,74.46853,77.336555,1065.78,312.95892,658.6947,46.649986,1.0,False
611255828556558244,ECDFS,2CXO J033158.2-275042,CSC2.1,6.925e-15,52.99284459090688,-27.84502134422436,52.99278,-27.845072,GEMSz J033158.27-275041.7,QX  ,24.94,25.04,D  ,n,n,2.28,1708  ,1708  ,CXO J033158.2-275041  ,                      ,4XMM J033158.2-275041 ,LSXPS J033158.2-275040,0.0028643121394165,QSO,1.437816306335314e-15,25.858252,24.903885,25.435106,25.49017,24.160324,24.523483,164.70206,10.030569,396.68536,20.849735,243.1964,12.30363,231.17044,79.07926,786.811,310.776,563.12775,46.794323,1.0,False
611255828556563387,ECDFS,2CXO J033207.9-274657,CSC2.1,3.444e-15,53.03339607624141,-27.782655768730848,53.0333519,-27.7826481,3D-HST 27916             ,QX  ,24.69,24.99,d  ,n,n,2.613,GSAC  ,GSAC  ,CXOG J033208.0-274657 ,                      ,4XMM J033207.9-274656 ,LSXPS J033208.1-274655,0.0015891793234338,QSO,1.528171366812261e-15,25.278118,24.99023,25.06986,31.344238,23.644894,24.966528,281.0301,11.0965185,366.35974,23.122414,340.4517,13.011846,1.0527,84.71606,1264.8604,337.99216,374.44547,50.05865,1.0,False
611255828556563799,ECDFS,2CXO J033212.2-274621,CSC2.1,1.699e-15,53.05097339536351,-27.77247775251138,53.0509491,-27.77248,3D-HST 30253             ,AX  ,23.55,24.63,d  ,n,n,1.033,GSAC  ,GSAC  ,CXOG J033212.2-274621 ,                      ,                      ,                      ,0.0006504762786687,AGN,7.680633001129781e-15,24.591,22.950842,23.722652,24.792034,21.841969,22.236328,529.17596,11.063341,2396.974,23.149736,1177.4401,13.551785,439.73004,89.60984,6655.994,374.1501,4628.8027,51.75146,1.0,False
611255828556562908,ECDFS,2CXO J033205.3-274644,CSC2.1,1.41e-15,53.02236311790339,-27.779005123139275,53.0223122,-27.7789764,3D-HST 28908             ,QX  ,0.0,0.0,   ,x,x,2.522,GSAC  ,GSAC  ,CXOG J033205.3-274645 ,                      ,2XMM J033205.2-274645 ,LSXPS J033205.2-274641,0.0033179567984328,QSO,4.977379522178989e-16,26.827112,25.960596,26.176823,29.04567,25.18364,25.801527,67.47685,11.119056,149.88611,23.264788,122.82054,13.419484,8.744445,84.949486,306.5804,338.59946,173.53592,49.842693,1.0,False
611255828556568271,ECDFS,2CXO J033201.5-274327,CSC2.1,6.187e-15,53.00664393786115,-27.72425532524456,53.006639,-27.724267,CDFS J03320-2743B        ,QX  ,23.31,23.8,D  ,n,n,2.726,1834  ,1834  ,CXO J033201.6-274327  ,                      ,4XMM J033201.5-274327 ,                      ,0.0004324627790709,QSO,7.032443490671593e-15,23.740412,23.38066,23.29008,24.148388,22.992916,23.1607,1158.339,13.380607,1613.3783,28.46661,1753.7518,17.51726,795.50916,106.63577,2305.865,418.87137,1975.6964,62.219032,1.0,False
611255828556563763,ECDFS,2CXO J033211.4-274650,CSC2.1,4.525e-16,53.0475754677905,-27.78061663364257,53.047554,-27.7806053,3D-HST 28060             ,AX  ,22.16,23.52,d  ,n,n,0.577,GSAC  ,GSAC  ,CXOG J033211.4-274650 ,                      ,                      ,                      ,0.0004170286838126,AGN,1.4943781460748242e-14,24.024984,21.9479,22.750528,25.784475,21.316648,21.574816,891.2631,11.160025,6037.2573,24.383905,2882.6274,13.489511,176.28291,83.392975,10797.939,352.18323,8512.82,51.794548,1.0,False
611255828556566606,ECDFS,2CXO J033205.7-274447,CSC2.1,4.531e-16,53.02409791024338,-27.74644714737,53.0240555,-27.7464371,3D-HST 35536             ,QX  ,0.0,0.0,   ,x,x,1.634,GSAC  ,GSAC  ,CXOG J033205.8-274447 ,                      ,                      ,                      ,0.0032294995808353,QSO,1.05338758184263e-15,26.16942,25.752422,26.165361,25.327187,23.860035,25.26999,123.66086,12.330037,181.56467,25.0734,124.123955,15.4898815,268.61185,92.11974,1037.4958,386.83023,283.1418,54.845947,0.0,False
611255828556563095,ECDFS,2CXO J033152.5-274642,CSC2.1,2.266e-15,52.96890605431265,-27.778473279065103,52.9688887,-27.778401,ECDF-S 183               ,NX  ,22.4,23.45,n  ,n,n,0.673,1874  ,1874  ,CXOX J033152.5-274643 ,                      ,4XMM J033152.5-274642 ,LSXPS J033152.6-274640,0.000332549693528,AGN,1.900199845882694e-14,23.585606,21.77797,22.635391,23.863419,21.065481,21.351067,1335.8505,12.314114,7060.121,25.855946,3205.115,15.159593,1034.267,94.33508,13608.419,415.44717,10461.006,55.170082,1.0,False
611255828556565176,ECDFS,2CXO J033212.1-274530,CSC2.1,4.297e-16,53.05085308431688,-27.75842430787721,53.0508461,-27.7584209,3D-HST 32478             ,A   ,21.87,23.56,d  ,n,n,0.676,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0005619266710755,AGN,2.061802675508215e-14,24.081915,21.53905,22.571232,24.67304,20.863056,21.144552,845.73517,11.818274,8797.931,25.745436,3400.2249,14.797656,490.66388,95.414,16397.482,374.10132,12652.578,52.630394,1.0,False
611255828556562379,ECDFS,2CXO J033216.5-274727,CSC2.1,1.559e-16,53.0689203804856,-27.79097016376273,53.0689049,-27.7909698,3D-HST 26033             ,A   ,22.68,24.43,d  ,n,n,0.729,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0003202447087889,AGN,1.505468881105652e-14,24.52064,21.865978,23.028322,25.339422,21.134008,21.43483,564.6048,10.486683,6510.417,23.173702,2231.8826,13.244059,265.602,77.7016,12776.055,365.82202,9684.294,48.846897,1.0,False
611255828556563614,ECDFS,2CXO J033149.4-274634,CSC2.1,1.984e-15,52.95589316569201,-27.776242112517675,52.9558881,-27.776189,EIS J033149.42-274634.4  ,QX  ,22.66,22.55,n  ,n,n,2.304,1708  ,1708  ,CXO J033149.4-274634  ,                      ,4XMM J033149.3-274634 ,LSXPS J033149.6-274633,0.0002472321652161,QSO,2.0938552483211136e-14,22.392612,22.226383,22.278105,22.86863,21.99471,22.009914,4008.249,13.453736,4671.396,26.087605,4454.084,16.183636,2585.5215,101.09109,5782.497,406.84494,5702.0894,56.42828,0.0,False
611255828556563614,ECDFS,2CXO J033149.4-274634,CSC2.1,1.984e-15,52.95589316569201,-27.776242112517675,52.9558881,-27.776189,EIS J033149.42-274634.4  ,QX  ,22.66,22.55,n  ,n,n,2.304,1708  ,1708  ,CXO J033149.4-274634  ,                      ,4XMM J033149.3-274634 ,LSXPS J033149.6-274633,0.0002472321652161,QSO,2.0938552483211136e-14,22.392612,22.226383,22.278105,22.86863,21.99471,22.009914,4008.249,13.453736,4671.396,26.087605,4454.084,16.183636,2585.5215,101.09109,5782.497,406.84494,5702.0894,56.42828,0.0,False
611255828556560663,ECDFS,2CXO J033153.5-274843,CSC2.1,3.056e-16,52.97308706617715,-27.81199768227122,52.973064,-27.812009,CDFS J03318-2748         ,QX  ,24.25,24.49,D  ,n,n,2.185,1834  ,1834  ,CXO J033153.4-274843  ,                      ,4XMM J033153.6-274842 ,                      ,6.941963571980175e-05,QSO,5.271447830542029e-15,23.999735,23.695362,23.901741,23.845774,23.782646,23.523304,912.23364,10.735796,1207.411,22.484606,998.397,12.88854,1051.2125,89.445305,1114.1438,318.85233,1414.7463,49.648525,0.0,False
611255828556562383,ECDFS,2CXO J033214.8-274738,CSC2.1,4.868e-17,53.06185664262195,-27.79404987871992,53.0618439,-27.7940521,3D-HST 25198             ,AX  ,23.33,24.9,d  ,n,n,0.735,GSAC  ,GSAC  ,2CXO J033214.8-274738 ,                      ,                      ,                      ,0.0001659506609755,AGN,8.417549760491839e-15,25.094204,22.558746,23.673742,25.148489,21.745668,22.090298,332.9036,10.326374,3439.5503,22.352755,1231.6941,12.989538,316.66803,79.113434,7273.3213,375.16235,5295.1826,48.331528,1.0,False
611255828556564080,ECDFS,2CXO J033215.8-274629,CSC2.1,7.152e-17,53.06585579294133,-27.775112250051805,53.0658226,-27.7749996,3D-HST 29922             ,Q   ,22.59,22.7,d  ,n,n,1.023,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0002897745983512,QSO,1.3523794068794454e-14,23.09782,22.543133,22.87674,23.070467,22.196667,22.347507,2093.4949,11.459547,3489.3704,23.411695,2566.2812,13.667232,2146.906,91.0409,4801.0156,376.7675,4178.272,49.29271,1.0,False
611255828556562603,ECDFS,2CXO J033218.0-274718,CSC2.1,1.201e-16,53.07511365492002,-27.788555888902263,53.0751065,-27.7885663,3D-HST 24878             ,QX  ,20.79,22.93,dN ,-,n,0.734,GSAC  ,GSAC  ,CXOG J033218.0-274718 ,                      ,                      ,                      ,0.0030040879316478,QSO,4.8253851811292e-14,23.819935,20.639324,22.000431,28.66355,19.645662,20.02889,1076.5289,10.805006,20149.78,25.417076,5752.114,13.950916,12.433117,78.361885,50319.38,363.4863,35354.4,50.62299,1.0,False
611255828556564580,ECDFS,2CXO J033206.2-274537,CSC2.1,0.0,53.02617604816479,-27.76026278306721,53.0261497,-27.7602577,3D-HST 31996             ,A   ,22.29,23.76,d  ,n,n,0.669,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0014586791064299,AGN,1.6446848893759162e-14,24.554611,21.791853,22.9609,25.2686,20.939913,21.335245,547.2117,11.760171,6970.418,25.1427,2374.8726,14.90531,283.50433,89.39641,15276.882,375.88617,10614.555,54.476437,1.0,False
611255828556563807,ECDFS,2CXO J033210.7-274628,CSC2.1,0.0,53.04501234072198,-27.77447560708353,53.0449677,-27.7744637,3D-HST 29652             ,A   ,24.98,0.0,d  ,n,x,1.61,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0108105077465154,AGN,1.6712147821440929e-15,26.708256,24.632278,25.672829,26.339914,23.27573,23.75429,75.28313,10.990226,509.43524,23.38998,195.37465,13.290902,105.69009,86.27514,1777.0835,369.0323,1143.626,50.73474,1.0,False
611255828556557926,ECDFS,2CXO J033152.4-275017,CSC2.1,4.521e-15,52.968771268637184,-27.83825054365079,52.96869,-27.83818,GEMSz J033152.49-275017.4,KX  ,24.5,0.0,   ,n,x,2.394,1708  ,1708  ,CXO J033152.4-275017  ,                      ,4XMM J033152.4-275017 ,LSXPS J033152.4-275017,0.0402641697573144,QSO,1.400849349866845e-15,25.638224,25.085045,25.15039,,23.63382,24.639845,201.70204,10.21865,335.72354,21.805866,316.1143,12.611132,-5.6066394,87.286285,1277.8271,300.11038,505.8969,46.522385,1.0,False
611255828556563806,ECDFS,2CXO J033212.5-274629,CSC2.1,0.0,53.05224397706336,-27.774855113168503,53.052227,-27.7748413,3D-HST 29900             ,A   ,25.67,26.92,d  ,n,n,1.61,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0008650265491028,AGN,1.7532795562614375e-15,27.31609,24.578241,25.87746,27.516302,22.849253,23.673126,43.00946,10.91995,535.4313,23.12163,161.81383,13.260354,35.766743,87.88225,2632.0803,361.2507,1232.3936,51.207844,1.0,False
611255828556563614,ECDFS,4XMM J033149.3-274634,4XMMDR14,5.038302318616716e-15,52.95589316569201,-27.776242112517675,52.9558881,-27.776189,EIS J033149.42-274634.4  ,QX  ,22.66,22.55,n  ,n,n,2.304,1708  ,1708  ,CXO J033149.4-274634  ,                      ,4XMM J033149.3-274634 ,LSXPS J033149.6-274633,0.0002472321652161,QSO,2.0938552483211136e-14,22.392612,22.226383,22.278105,22.86863,21.99471,22.009914,4008.249,13.453736,4671.396,26.087605,4454.084,16.183636,2585.5215,101.09109,5782.497,406.84494,5702.0894,56.42828,0.0,False
611255828556563614,ECDFS,4XMM J033149.3-274634,4XMMDR14,5.038302318616716e-15,52.95589316569201,-27.776242112517675,52.9558881,-27.776189,EIS J033149.42-274634.4  ,QX  ,22.66,22.55,n  ,n,n,2.304,1708  ,1708  ,CXO J033149.4-274634  ,                      ,4XMM J033149.3-274634 ,LSXPS J033149.6-274633,0.0002472321652161,QSO,2.0938552483211136e-14,22.392612,22.226383,22.278105,22.86863,21.99471,22.009914,4008.249,13.453736,4671.396,26.087605,4454.084,16.183636,2585.5215,101.09109,5782.497,406.84494,5702.0894,56.42828,0.0,False
611255828556566358,ECDFS,2CXO J033206.6-274455,CSC2.1,0.0,53.02798155455209,-27.7487500278855,53.0279694,-27.7487316,3D-HST 35061             ,Q   ,0.0,0.0,   ,x,x,2.33,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0928975505184493,QSO,6.32410030674993e-16,26.421907,25.906933,25.986639,25.613464,,25.847778,98.00251,12.282933,157.48056,25.08973,146.33371,15.334955,206.35477,92.97597,-278.7561,387.18616,166.29854,53.681267,1.0,False
611255828556564584,ECDFS,2CXO J033204.7-274614,CSC2.1,0.0,53.01995725436292,-27.77079620635214,53.019949,-27.770788,EIS J03320-2746          ,Q   ,23.58,24.4,D  ,n,n,1.39,1505  ,1505  ,                      ,                      ,                      ,                      ,0.0193590399171841,QSO,6.596449942812352e-15,24.644619,23.282337,23.94791,24.548967,21.963274,22.423822,503.6773,11.406451,1766.3016,23.624762,956.8316,13.928085,550.064,89.22769,5952.378,353.7488,3894.6738,51.62678,1.0,False
611255828556564082,ECDFS,2CXO J033215.4-274631,CSC2.1,3.853e-17,53.06449595198932,-27.77544429472362,53.0645027,-27.775423,3D-HST 29804             ,A   ,23.81,24.73,d  ,n,n,0.735,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0005569327823709,AGN,3.6506744380555184e-15,25.160221,23.59386,24.19551,26.042984,23.003986,23.273148,313.2649,10.877676,1325.733,22.68433,761.72003,13.487434,138.93327,89.533966,2282.4734,377.25635,1781.3163,49.319874,1.0,False
611255828556567780,ECDFS,2CXO J033203.9-274308,CSC2.1,1.27e-16,53.01683012704757,-27.71907472474867,53.0168037,-27.7190628,3D-HST 40728             ,A   ,21.74,23.05,d  ,n,n,0.604,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0005240884827556,AGN,2.4505582160826683e-14,23.267702,21.450037,22.180754,23.890636,20.925493,21.15611,1790.2731,14.331953,9549.6045,29.11709,4871.903,17.97137,1008.6622,109.270485,15481.136,423.28372,12518.604,64.97544,1.0,False
611255828556561994,ECDFS,2CXO J033208.6-274734X,CSC2.1,,53.03613794216351,-27.79295631435628,53.0361384,-27.7929581,CDFS J03321-2747         ,QRX ,18.87,19.87,pG ,-,1,0.544,1834  ,1674  ,CXOG J033208.6-274734 ,VLAJ033208.67-274734.0,RACS J033208.8-274734 ,4XMM J033208.6-274734 ,0.0001644593369598,QSO,4.703823680372211e-13,19.197168,18.57336,18.914248,19.75404,18.239334,18.528252,76055.84,24.081442,135100.12,42.7608,98696.336,25.625574,45539.066,110.55276,183766.55,390.99973,140831.4,66.03378,1.0,False
611255828556565179,ECDFS,4XMM J033210.9-274457,4XMMDR14,4.2714804268520826e-15,53.04601139730656,-27.74898640668229,53.0460625,-27.7492142,3D-HST 35022             ,AX  ,0.0,0.0,   ,x,x,0.834,GSAC  ,GSAC  ,4XMM J033210.9-274457 ,                      ,                      ,                      ,0.011154376244293,AGN,1.4335791022015062e-14,23.2887,22.311958,22.858368,23.35677,21.794924,21.972242,1755.9805,12.1669035,4317.3423,24.796206,2610.0745,15.48504,1649.2719,93.03354,6950.7305,389.48022,5903.4116,52.921642,1.0,False
611256447031848929,ECDFS,2CXO J033226.9-274105,CSC2.1,1.13e-13,53.11255363816278,-27.684819352872363,53.1125547,-27.6848222,CDFS J03324-2741B        ,QRX ,18.84,19.09,jG ,-,-,0.734,1834  ,1834  ,CXOG J033226.9-274105 ,VLAJ033226.96-274106.7,RACS J033227.0-274106 ,NVSS J033226.8-274106 ,0.0010669646620007,QSO,2.588081868286256e-13,19.636972,19.502342,19.580143,20.058434,19.339758,19.327642,50723.71,26.61967,57420.04,44.619213,53449.375,33.477165,34405.387,196.03043,66695.55,507.98978,67443.98,68.56728,1.0,False
611255759837073276,ECDFS,2CXO J033225.6-274305,CSC2.1,3.988e-15,53.107095159636266,-27.718333215012184,53.1070404,-27.7182941,FIREWORKS 5177           ,QX  ,25.3,0.0,v  ,n,x,2.291,2123  ,2123  ,CXOG J033225.6-274306 ,                      ,4XMM J033225.6-274305 ,                      ,0.0034850958694459,QSO,6.701223919850237e-16,26.817364,25.77963,25.977608,26.696304,26.458399,24.863386,68.08553,12.733024,177.07108,25.656652,147.55612,16.781189,76.116425,93.34286,94.76341,437.86905,411.76147,54.970394,0.0,False
611255759837087685,ECDFS,2CXO J033222.5-274604,CSC2.1,2.505e-15,53.09395392336097,-27.76780231428316,53.0939484,-27.7677994,3D-HST 31316             ,AX  ,25.41,26.09,d  ,n,n,1.73,GSAC  ,GSAC  ,CXOG J033222.5-274604 ,                      ,2XMM J033222.4-274603 ,LSXPS J033222.5-274602,0.0009295997427803,AGN,2.140248804156647e-15,25.000402,24.490808,25.0454,25.719454,23.892069,24.130142,362.94336,10.800499,580.3322,23.509007,348.2088,13.9452715,187.16232,88.1181,1007.33075,372.69568,808.9894,49.27783,1.0,False
611255759837092574,ECDFS,2CXO J033225.1-274219,CSC2.1,4.429e-15,53.10487978896442,-27.70531129145647,53.1048813,-27.7052879,CDFS J03324-2742         ,QX  ,23.13,24.4,d  ,n,n,1.617,1834  ,1989  ,CXOG J033225.1-274219 ,                      ,4XMM J033225.1-274219 ,LSXPS J033225.2-274216,0.0007735809978073,QSO,8.264059760617639e-15,24.295782,22.673498,23.4456,25.716066,22.02482,22.281618,694.5238,13.352601,3094.5747,27.888445,1519.7056,18.209354,187.7473,107.97943,5624.34,440.6276,4439.6904,56.53356,1.0,False
