name,ra,dec,e_pos_raw,field,cat,F,e_pos_1sig,e_pos_95,tract,patch,DP1_flag,obj_flag,dia_flag,objectId
2CXO J002404.1-720512,6.017333333333334,-72.08680277777778,0.36,47Tuc,CSC2.1,3.4e-16,0.1836734693877551,0.36,453,52,True,False,False,
2CXO J002403.7-720522,6.015416666666667,-72.08959444444444,0.36,47Tuc,CSC2.1,4.43e-16,0.1836734693877551,0.36,453,52,True,False,False,
2CXO J002358.7-720447,5.994916666666666,-72.07991666666666,0.36,47Tuc,CSC2.1,4.198e-16,0.1836734693877551,0.36,453,52,True,False,False,
2CXO J002407.9-720502,6.03325,-72.08388611111111,0.36,47Tuc,CSC2.1,2.835e-16,0.1836734693877551,0.36,453,52,True,False,False,
2CXO J002418.6-720455,6.077583333333334,-72.08204722222222,0.37,47Tuc,CSC2.1,1.913e-16,0.1887755102040816,0.37,453,52,True,False,False,
2CXO J002407.1-720420,6.029833333333333,-72.07228888888889,0.37,47Tuc,CSC2.1,1.776e-16,0.1887755102040816,0.37,453,52,True,False,False,
2CXO J002407.8-720458,6.03275,-72.08288055555555,0.37,47Tuc,CSC2.1,2.217e-16,0.1887755102040816,0.37,453,52,True,False,False,
2CXO J002424.2-720744,6.101083333333334,-72.12899999999999,0.37,47Tuc,CSC2.1,1.773e-15,0.1887755102040816,0.37,453,52,True,False,False,
2CXO J002406.5-720450,6.02725,-72.08076388888888,0.38,47Tuc,CSC2.1,4.019e-16,0.1938775510204081,0.38,453,52,True,False,False,
2CXO J002521.9-720409,6.341583333333333,-72.06938888888888,0.38,47Tuc,CSC2.1,1.152e-14,0.1938775510204081,0.38,453,51,True,False,False,
2CXO J002359.9-720532,5.999958333333333,-72.09221944444444,0.38,47Tuc,CSC2.1,4.039e-16,0.1938775510204081,0.38,453,52,True,False,False,
2CXO J002446.8-721235,6.195333333333333,-72.20973611111111,0.38,47Tuc,CSC2.1,1.233e-13,0.1938775510204081,0.38,453,42,True,False,False,
2CXO J002434.1-720333,6.142416666666668,-72.059325,0.38,47Tuc,CSC2.1,1.015e-15,0.1938775510204081,0.38,453,52,True,False,False,
2CXO J002351.9-720453,5.96625,-72.08168611111111,0.38,47Tuc,CSC2.1,2.854e-16,0.1938775510204081,0.38,453,52,True,False,False,
2CXO J002349.2-720351,5.955374999999999,-72.064325,0.38,47Tuc,CSC2.1,3.509e-15,0.1938775510204081,0.38,453,52,True,False,False,
2CXO J002400.6-720414,6.00275,-72.07074722222222,0.38,47Tuc,CSC2.1,7.59e-16,0.1938775510204081,0.38,453,52,True,False,False,
2CXO J002359.6-720443,5.99825,-72.07864444444444,0.38,47Tuc,CSC2.1,2.588e-16,0.1938775510204081,0.38,453,52,True,False,False,
2CXO J002418.4-720334,6.077041666666667,-72.0596861111111,0.39,47Tuc,CSC2.1,4.576e-16,0.1989795918367347,0.39,453,52,True,False,False,
2CXO J002356.8-720504,5.986791666666666,-72.08456944444444,0.39,47Tuc,CSC2.1,1.159e-16,0.1989795918367347,0.39,453,52,True,False,False,
2CXO J002358.9-720509,5.995541666666666,-72.08604444444444,0.39,47Tuc,CSC2.1,1.868e-16,0.1989795918367347,0.39,453,52,True,False,False,
2CXO J002415.3-720449,6.063916666666667,-72.08049722222222,0.39,47Tuc,CSC2.1,8.181e-17,0.1989795918367347,0.39,453,52,True,False,False,
2CXO J002429.4-720145,6.122666666666667,-72.02941666666666,0.4,47Tuc,CSC2.1,1.301e-15,0.2040816326530612,0.4,453,52,True,False,False,
2CXO J002337.1-720226,5.904791666666666,-72.04065555555556,0.4,47Tuc,CSC2.1,2.317e-15,0.2040816326530612,0.4,453,52,True,False,False,
2CXO J002417.5-720357,6.0732083333333335,-72.06603055555556,0.4,47Tuc,CSC2.1,3.063e-16,0.2040816326530612,0.4,453,52,True,False,False,
2CXO J002354.9-720434,5.979208333333333,-72.07628888888888,0.4,47Tuc,CSC2.1,8.604e-17,0.2040816326530612,0.4,453,52,True,False,False,
2CXO J002350.3-720431,5.96,-72.07541388888889,0.4,47Tuc,CSC2.1,4.506e-16,0.2040816326530612,0.4,453,52,True,False,False,
2CXO J002356.9-720341,5.987208333333333,-72.06148055555555,0.4,47Tuc,CSC2.1,4.896e-16,0.2040816326530612,0.4,453,52,True,False,False,
2CXO J002404.9-720522,6.020625000000001,-72.08962222222222,0.4,47Tuc,CSC2.1,1.776e-16,0.2040816326530612,0.4,453,52,True,False,False,
2CXO J002407.9-720448,6.033291666666667,-72.08012222222222,0.4,47Tuc,CSC2.1,2.289e-16,0.2040816326530612,0.4,453,52,True,False,False,
2CXO J002405.2-720451,6.021791666666667,-72.08095555555555,0.4,47Tuc,CSC2.1,8.936e-17,0.2040816326530612,0.4,453,52,True,False,False,
2CXO J002351.9-720430,5.966458333333333,-72.07498055555556,0.41,47Tuc,CSC2.1,4.398e-16,0.2091836734693877,0.41,453,52,True,False,False,
2CXO J002405.0-720506,6.020875,-72.08515,0.41,47Tuc,CSC2.1,7.163e-16,0.2091836734693877,0.41,453,52,True,False,False,
2CXO J002422.7-720328,6.0949583333333335,-72.05799166666667,0.41,47Tuc,CSC2.1,2.233e-16,0.2091836734693877,0.41,453,52,True,False,False,
2CXO J002353.4-720708,5.972624999999999,-72.11895,0.41,47Tuc,CSC2.1,9.04e-16,0.2091836734693877,0.41,453,52,True,False,False,
2CXO J002332.5-720636,5.8855,-72.11016944444444,0.41,47Tuc,CSC2.1,2.897e-15,0.2091836734693877,0.41,453,52,True,False,False,
2CXO J002416.0-720412,6.066750000000001,-72.07017222222221,0.41,47Tuc,CSC2.1,4.082e-16,0.2091836734693877,0.41,453,52,True,False,False,
2CXO J002404.6-720509,6.019541666666667,-72.08592777777777,0.42,47Tuc,CSC2.1,2.108e-16,0.2142857142857142,0.42,453,52,True,False,False,
2CXO J002359.9-720513,5.999833333333332,-72.08701666666666,0.42,47Tuc,CSC2.1,1.866e-16,0.2142857142857142,0.42,453,52,True,False,False,
2CXO J002245.2-715909,5.688666666666666,-71.98593611111112,0.42,47Tuc,CSC2.1,7.475e-14,0.2142857142857142,0.42,453,53,True,False,False,
2CXO J002431.3-720618,6.130583333333334,-72.10515277777777,0.42,47Tuc,CSC2.1,3.847e-16,0.2142857142857142,0.42,453,52,True,False,False,
2CXO J002424.6-720500,6.102708333333334,-72.08339444444444,0.42,47Tuc,CSC2.1,8.562e-17,0.2142857142857142,0.42,453,52,True,False,False,
2CXO J002403.3-720524,6.013916666666668,-72.09019444444444,0.42,47Tuc,CSC2.1,3.888e-16,0.2142857142857142,0.42,453,52,True,False,False,
2CXO J002407.5-720417,6.0315,-72.0715861111111,0.43,47Tuc,CSC2.1,1.134e-16,0.2193877551020408,0.43,453,52,True,False,False,
2CXO J002412.2-720507,6.050875,-72.08548888888889,0.43,47Tuc,CSC2.1,1.581e-16,0.2193877551020408,0.43,453,52,True,False,False,
2CXO J002407.7-720554,6.032125,-72.09831944444444,0.43,47Tuc,CSC2.1,1.092e-16,0.2193877551020408,0.43,453,52,True,False,False,
2CXO J002319.8-715853,5.83275,-71.98173611111112,0.43,47Tuc,CSC2.1,5.128e-14,0.2193877551020408,0.43,453,52,True,False,False,
2CXO J002432.5-720557,6.1355,-72.09941388888889,0.43,47Tuc,CSC2.1,2.079e-16,0.2193877551020408,0.43,453,52,True,False,False,
2CXO J002412.5-720521,6.052416666666668,-72.0894,0.43,47Tuc,CSC2.1,1.138e-16,0.2193877551020408,0.43,453,52,True,False,False,
2CXO J002354.6-720607,5.977541666666666,-72.10215,0.44,47Tuc,CSC2.1,4.142e-16,0.2244897959183673,0.44,453,52,True,False,False,
2CXO J002358.7-720436,5.994666666666666,-72.076675,0.44,47Tuc,CSC2.1,2.313e-16,0.2244897959183673,0.44,453,52,True,False,False,
2CXO J002341.0-720512,5.9212083333333325,-72.086675,0.44,47Tuc,CSC2.1,4.479e-16,0.2244897959183673,0.44,453,52,True,False,False,
2CXO J002352.0-720436,5.966791666666666,-72.07691944444444,0.44,47Tuc,CSC2.1,3.301e-16,0.2244897959183673,0.44,453,52,True,False,False,
2CXO J002408.5-720708,6.035833333333334,-72.11901944444443,0.44,47Tuc,CSC2.1,3.926e-16,0.2244897959183673,0.44,453,52,True,False,False,
2CXO J002410.7-720418,6.045,-72.07191666666667,0.44,47Tuc,CSC2.1,1.242e-16,0.2244897959183673,0.44,453,52,True,False,False,
2CXO J002409.5-720453,6.039708333333334,-72.08160833333334,0.44,47Tuc,CSC2.1,1.819e-16,0.2244897959183673,0.44,453,52,True,False,False,
2CXO J002404.4-720444,6.018375,-72.0789861111111,0.44,47Tuc,CSC2.1,1.953e-16,0.2244897959183673,0.44,453,52,True,False,False,
2CXO J002321.5-720325,5.839916666666666,-72.05691666666667,0.45,47Tuc,CSC2.1,1.057e-15,0.2295918367346938,0.45,453,52,True,False,False,
2CXO J002430.3-720033,6.126500000000001,-72.0095,0.45,47Tuc,CSC2.1,5.187e-15,0.2295918367346938,0.45,453,52,True,False,False,
2CXO J002405.4-720457,6.022833333333334,-72.08256388888888,0.45,47Tuc,CSC2.1,1.163e-16,0.2295918367346938,0.45,453,52,True,False,False,
2CXO J002406.9-720509,6.028958333333334,-72.08604722222222,0.45,47Tuc,CSC2.1,1.297e-16,0.2295918367346938,0.45,453,52,True,False,False,
2CXO J002400.5-720517,6.002458333333334,-72.08805833333332,0.45,47Tuc,CSC2.1,2.084e-16,0.2295918367346938,0.45,453,52,True,False,False,
2CXO J002415.0-720503,6.062916666666667,-72.08417222222222,0.45,47Tuc,CSC2.1,9.918e-17,0.2295918367346938,0.45,453,52,True,False,False,
2CXO J002403.8-720517,6.015958333333334,-72.08806666666666,0.45,47Tuc,CSC2.1,1.829e-16,0.2295918367346938,0.45,453,52,True,False,False,
2CXO J002506.2-720806,6.275833333333334,-72.13524722222223,0.46,47Tuc,CSC2.1,6.225e-15,0.2346938775510204,0.46,453,51,True,False,False,
2CXO J002339.2-720604,5.913416666666666,-72.10125,0.46,47Tuc,CSC2.1,4.635e-16,0.2346938775510204,0.46,453,52,True,False,False,
2CXO J002357.8-720513,5.9911666666666665,-72.08693888888888,0.46,47Tuc,CSC2.1,1.615e-16,0.2346938775510204,0.46,453,52,True,False,False,
2CXO J002434.9-720040,6.145333333333334,-72.01132222222222,0.46,47Tuc,CSC2.1,9.643e-15,0.2346938775510204,0.46,453,52,True,False,False,
2CXO J002333.2-720302,5.8882916666666665,-72.05063333333334,0.47,47Tuc,CSC2.1,2.181e-15,0.2397959183673469,0.47,453,52,True,False,False,
2CXO J002413.6-720605,6.056708333333334,-72.1014861111111,0.47,47Tuc,CSC2.1,6.148e-16,0.2397959183673469,0.47,453,52,True,False,False,
2CXO J002428.4-720601,6.118458333333334,-72.10043055555555,0.48,47Tuc,CSC2.1,3.108e-16,0.2448979591836734,0.48,453,52,True,False,False,
2CXO J002420.9-720115,6.087166666666667,-72.02105833333333,0.48,47Tuc,CSC2.1,7.093e-16,0.2448979591836734,0.48,453,52,True,False,False,
2CXO J002402.0-720425,6.0084583333333335,-72.07372222222222,0.48,47Tuc,CSC2.1,1.448e-16,0.2448979591836734,0.48,453,52,True,False,False,
2CXO J002407.3-720421,6.0305,-72.07269722222222,0.48,47Tuc,CSC2.1,1.623e-16,0.2448979591836734,0.48,453,52,True,False,False,
2CXO J002430.7-720446,6.128,-72.07965833333333,0.49,47Tuc,CSC2.1,1.274e-16,0.25,0.49,453,52,True,False,False,
2CXO J002356.6-720450,5.986249999999999,-72.08062222222222,0.49,47Tuc,CSC2.1,4.79e-17,0.25,0.49,453,52,True,False,False,
2CXO J002356.9-720224,5.987374999999999,-72.04030555555555,0.49,47Tuc,CSC2.1,4.047e-16,0.25,0.49,453,52,True,False,False,
2CXO J002359.3-720459,5.9974583333333324,-72.08305833333333,0.49,47Tuc,CSC2.1,1.256e-16,0.25,0.49,453,52,True,False,False,
2CXO J002353.3-721144,5.972124999999999,-72.19584444444445,0.49,47Tuc,CSC2.1,3.781e-14,0.25,0.49,453,42,True,False,False,
2CXO J002400.4-720427,6.001875,-72.07419166666666,0.49,47Tuc,CSC2.1,2.036e-16,0.25,0.49,453,52,True,False,False,
2CXO J002421.3-720502,6.089041666666667,-72.08409166666667,0.5,47Tuc,CSC2.1,7.181e-17,0.2551020408163265,0.5,453,52,True,False,False,
2CXO J002415.2-720433,6.063416666666667,-72.07594722222221,0.5,47Tuc,CSC2.1,1.778e-16,0.2551020408163265,0.5,453,52,True,False,False,
2CXO J002341.3-720703,5.922541666666666,-72.11775833333333,0.5,47Tuc,CSC2.1,6.798e-16,0.2551020408163265,0.5,453,52,True,False,False,
2CXO J002419.7-720349,6.082208333333334,-72.06375833333333,0.5,47Tuc,CSC2.1,1.178e-16,0.2551020408163265,0.5,453,52,True,False,False,
2CXO J002434.5-720335,6.144041666666667,-72.05976388888888,0.5,47Tuc,CSC2.1,4.194e-16,0.2551020408163265,0.5,453,52,True,False,False,
2CXO J002450.9-720438,6.212208333333333,-72.07724166666667,0.5,47Tuc,CSC2.1,6.379e-16,0.2551020408163265,0.5,453,52,True,False,False,
2CXO J002529.3-720524,6.372333333333334,-72.09024722222222,0.5,47Tuc,CSC2.1,3.382e-15,0.2551020408163265,0.5,453,51,True,False,False,
2CXO J002414.0-720403,6.058541666666667,-72.06754166666666,0.5,47Tuc,CSC2.1,1.043e-16,0.2551020408163265,0.5,453,52,True,False,False,
2CXO J002418.1-720619,6.075458333333334,-72.10530277777777,0.51,47Tuc,CSC2.1,1.907e-16,0.2602040816326531,0.51,453,52,True,False,False,
2CXO J002421.3-720142,6.089208333333334,-72.02842222222222,0.51,47Tuc,CSC2.1,1.241e-15,0.2602040816326531,0.51,453,52,True,False,False,
2CXO J002352.4-720533,5.968624999999999,-72.09259999999999,0.51,47Tuc,CSC2.1,2.605e-16,0.2602040816326531,0.51,453,52,True,False,False,
2CXO J002359.4-720648,5.997541666666666,-72.11346388888889,0.51,47Tuc,CSC2.1,2.158e-16,0.2602040816326531,0.51,453,52,True,False,False,
2CXO J002448.5-720507,6.20225,-72.08533333333332,0.51,47Tuc,CSC2.1,4.979e-16,0.2602040816326531,0.51,453,52,True,False,False,
2CXO J002252.8-720245,5.720166666666667,-72.04588333333334,0.51,47Tuc,CSC2.1,9.571e-15,0.2602040816326531,0.51,453,52,True,False,False,
2CXO J002328.0-720024,5.8665416666666665,-72.0068111111111,0.52,47Tuc,CSC2.1,5.74e-15,0.2653061224489796,0.52,453,52,True,False,False,
2CXO J002429.9-720643,6.124875000000001,-72.11203611111111,0.52,47Tuc,CSC2.1,9.714e-17,0.2653061224489796,0.52,453,52,True,False,False,
2CXO J002413.2-720332,6.055208333333334,-72.05912777777777,0.52,47Tuc,CSC2.1,1.661e-16,0.2653061224489796,0.52,453,52,True,False,False,
2CXO J002407.3-720504,6.030791666666667,-72.08449444444445,0.53,47Tuc,CSC2.1,1.494e-16,0.2704081632653061,0.53,453,52,True,False,False,
2CXO J002408.5-720456,6.035583333333333,-72.08230833333333,0.53,47Tuc,CSC2.1,2.111e-16,0.2704081632653061,0.53,453,52,True,False,False,
2CXO J002420.9-720518,6.087250000000001,-72.08859166666666,0.53,47Tuc,CSC2.1,2.4e-16,0.2704081632653061,0.53,453,52,True,False,False,
2CXO J002414.4-715848,6.059916666666667,-71.98032777777777,0.53,47Tuc,CSC2.1,1.629e-14,0.2704081632653061,0.53,453,52,True,False,False,
2CXO J002412.6-720422,6.052833333333333,-72.07289999999999,0.53,47Tuc,CSC2.1,1.765e-16,0.2704081632653061,0.53,453,52,True,False,False,
2CXO J002516.0-720410,6.3172500000000005,-72.06950833333333,0.53,47Tuc,CSC2.1,2.631e-15,0.2704081632653061,0.53,453,51,True,False,False,
2CXO J002405.1-720430,6.0215000000000005,-72.07517777777777,0.54,47Tuc,CSC2.1,2.452e-16,0.2755102040816327,0.54,453,52,True,False,False,
2CXO J002410.7-720415,6.045,-72.07103333333333,0.54,47Tuc,CSC2.1,1.217e-16,0.2755102040816327,0.54,453,52,True,False,False,
2CXO J002430.5-720532,6.127208333333334,-72.09222222222222,0.54,47Tuc,CSC2.1,8.319e-17,0.2755102040816327,0.54,453,52,True,False,False,
2CXO J002412.8-720445,6.053666666666667,-72.07929444444444,0.55,47Tuc,CSC2.1,1.848e-16,0.2806122448979592,0.55,453,52,True,False,False,
2CXO J002357.7-720506,5.990458333333333,-72.08513611111111,0.55,47Tuc,CSC2.1,7.938e-17,0.2806122448979592,0.55,453,52,True,False,False,
2CXO J002548.0-720357,6.450333333333334,-72.06595,0.55,47Tuc,CSC2.1,4.644e-15,0.2806122448979592,0.55,453,51,True,False,False,
2CXO J002442.7-720620,6.178208333333334,-72.10576666666667,0.56,47Tuc,CSC2.1,1.078e-15,0.2857142857142857,0.56,453,52,True,False,False,
2CXO J002423.2-720722,6.096916666666667,-72.12296666666666,0.56,47Tuc,CSC2.1,2.043e-16,0.2857142857142857,0.56,453,52,True,False,False,
2CXO J002456.9-720810,6.2374583333333335,-72.13623055555556,0.56,47Tuc,CSC2.1,2.229e-15,0.2857142857142857,0.56,453,52,True,False,False,
2CXO J002437.8-720124,6.1574583333333335,-72.02348055555555,0.56,47Tuc,CSC2.1,1.071e-15,0.2857142857142857,0.56,453,52,True,False,False,
2CXO J002354.1-720426,5.97575,-72.07397777777777,0.57,47Tuc,CSC2.1,1.679e-16,0.2908163265306122,0.57,453,52,True,False,False,
2CXO J002414.1-720308,6.059,-72.05229166666666,0.57,47Tuc,CSC2.1,5.886e-16,0.2908163265306122,0.57,453,52,True,False,False,
2CXO J002405.9-720510,6.024833333333334,-72.08636666666666,0.57,47Tuc,CSC2.1,2.542e-16,0.2908163265306122,0.57,453,52,True,False,False,
2CXO J002357.7-720414,5.990541666666666,-72.07059166666666,0.58,47Tuc,CSC2.1,2.067e-16,0.2959183673469387,0.58,453,52,True,False,False,
2CXO J002423.5-720830,6.097958333333334,-72.14160555555556,0.58,47Tuc,CSC2.1,2.667e-16,0.2959183673469387,0.58,453,52,True,False,False,
2CXO J002411.9-720442,6.0499583333333335,-72.07843888888888,0.59,47Tuc,CSC2.1,1.531e-16,0.3010204081632653,0.59,453,52,True,False,False,
2CXO J002502.2-721413,6.259541666666667,-72.23693333333334,0.59,47Tuc,CSC2.1,1.592e-14,0.3010204081632653,0.59,453,41,True,False,False,
2CXO J002341.2-720403,5.921749999999999,-72.06758888888889,0.59,47Tuc,CSC2.1,8.952e-16,0.3010204081632653,0.59,453,52,True,False,False,
2CXO J002410.9-720408,6.045708333333334,-72.06888611111111,0.6,47Tuc,CSC2.1,1.248e-16,0.3061224489795918,0.6,453,52,True,False,False,
2CXO J002438.8-720427,6.16175,-72.07433888888889,0.61,47Tuc,CSC2.1,2.061e-16,0.3112244897959184,0.61,453,52,True,False,False,
2CXO J002437.0-720502,6.154208333333334,-72.08403333333332,0.62,47Tuc,CSC2.1,1.081e-16,0.3163265306122449,0.62,453,52,True,False,False,
2CXO J002431.8-720929,6.132458333333334,-72.15826666666668,0.62,47Tuc,CSC2.1,4.504e-15,0.3163265306122449,0.62,453,42,True,False,False,
2CXO J002410.7-720444,6.044625000000001,-72.07908611111111,0.63,47Tuc,CSC2.1,1.147e-16,0.3214285714285714,0.63,453,52,True,False,False,
2CXO J002351.7-720559,5.965833333333333,-72.09982222222222,0.63,47Tuc,CSC2.1,3.674e-17,0.3214285714285714,0.63,453,52,True,False,False,
2CXO J002352.3-720311,5.968,-72.05313055555555,0.65,47Tuc,CSC2.1,1.988e-16,0.3316326530612245,0.65,453,52,True,False,False,
2CXO J002405.0-720330,6.0209166666666665,-72.05837777777778,0.66,47Tuc,CSC2.1,6.777e-16,0.336734693877551,0.66,453,52,True,False,False,
2CXO J002409.8-720347,6.041,-72.06329444444444,0.66,47Tuc,CSC2.1,9.229e-17,0.336734693877551,0.66,453,52,True,False,False,
2CXO J002418.7-720225,6.078,-72.04045555555555,0.66,47Tuc,CSC2.1,2.045e-16,0.336734693877551,0.66,453,52,True,False,False,
2CXO J002420.4-721209,6.085083333333334,-72.20269166666667,0.66,47Tuc,CSC2.1,6.557e-15,0.336734693877551,0.66,453,42,True,False,False,
2CXO J002346.2-720714,5.9424166666666665,-72.120825,0.67,47Tuc,CSC2.1,4.888e-16,0.3418367346938776,0.67,453,52,True,False,False,
2CXO J002303.7-720741,5.765416666666667,-72.12809999999999,0.67,47Tuc,CSC2.1,3.147e-15,0.3418367346938776,0.67,453,52,True,False,False,
2CXO J002400.6-720412,6.002791666666667,-72.07016666666667,0.68,47Tuc,CSC2.1,1.233e-16,0.3469387755102041,0.68,453,52,True,False,False,
2CXO J002406.1-720725,6.025458333333334,-72.12372777777777,0.68,47Tuc,CSC2.1,2.806e-17,0.3469387755102041,0.68,453,52,True,False,False,
2CXO J002357.5-720753,5.9898333333333325,-72.13148888888888,0.69,47Tuc,CSC2.1,4.099e-16,0.3520408163265306,0.69,453,52,True,False,False,
2CXO J002320.5-720015,5.835666666666667,-72.00435,0.69,47Tuc,CSC2.1,1.559e-14,0.3520408163265306,0.69,453,52,True,False,False,
2CXO J002410.3-720741,6.043041666666666,-72.12820555555555,0.69,47Tuc,CSC2.1,2.906e-16,0.3520408163265306,0.69,453,52,True,False,False,
2CXO J002413.4-720523,6.055916666666667,-72.08986666666667,0.69,47Tuc,CSC2.1,2.29e-16,0.3520408163265306,0.69,453,52,True,False,False,
2CXO J002512.4-720252,6.301958333333333,-72.04777222222222,0.7,47Tuc,CSC2.1,5.711e-15,0.3571428571428571,0.7,453,51,True,False,False,
2CXO J002407.5-720620,6.031625,-72.10558888888889,0.7,47Tuc,CSC2.1,1.343e-16,0.3571428571428571,0.7,453,52,True,False,False,
2CXO J002336.2-721016,5.900833333333333,-72.17143333333334,0.7,47Tuc,CSC2.1,4.528e-15,0.3571428571428571,0.7,453,42,True,False,False,
2CXO J002340.9-720821,5.920458333333333,-72.1392388888889,0.7,47Tuc,CSC2.1,,0.3571428571428571,0.7,453,52,True,False,False,
2CXO J002405.2-720315,6.021916666666668,-72.054425,0.71,47Tuc,CSC2.1,2.468e-16,0.3622448979591837,0.71,453,52,True,False,False,
2CXO J002404.5-720517,6.019125000000001,-72.08824444444444,0.72,47Tuc,CSC2.1,1.356e-16,0.3673469387755102,0.72,453,52,True,False,False,
2CXO J002535.7-720334,6.399000000000001,-72.05957222222222,0.72,47Tuc,CSC2.1,4.744e-15,0.3673469387755102,0.72,453,51,True,False,False,
2CXO J002416.6-720149,6.069541666666667,-72.03039722222222,0.73,47Tuc,CSC2.1,3.075e-16,0.3724489795918367,0.73,453,52,True,False,False,
2CXO J002330.7-722043,5.877708333333333,-72.34545833333333,0.73,47Tuc,CSC2.1,1.612e-12,0.3724489795918367,0.73,453,32,True,False,True,
2CXO J002418.1-720743,6.075583333333333,-72.1288611111111,0.73,47Tuc,CSC2.1,4.996e-16,0.3724489795918367,0.73,453,52,True,False,False,
2CXO J002307.8-721315,5.782749999999999,-72.22089166666667,0.74,47Tuc,CSC2.1,2.709e-14,0.3775510204081632,0.74,453,42,True,False,False,
2CXO J002452.3-720257,6.218083333333333,-72.0491611111111,0.74,47Tuc,CSC2.1,5.961e-16,0.3775510204081632,0.74,453,52,True,False,False,
2CXO J002246.2-720117,5.692541666666666,-72.02152222222222,0.75,47Tuc,CSC2.1,9.754e-15,0.3826530612244898,0.75,453,53,True,False,False,
2CXO J002437.1-720516,6.154916666666667,-72.08800277777777,0.75,47Tuc,CSC2.1,1.914e-16,0.3826530612244898,0.75,453,52,True,False,False,
2CXO J002422.3-720117,6.093291666666667,-72.02147777777778,0.76,47Tuc,CSC2.1,1.052e-15,0.3877551020408163,0.76,453,52,True,False,False,
2CXO J002236.6-720926,5.653,-72.15737222222222,0.78,47Tuc,CSC2.1,2.146e-14,0.3979591836734694,0.78,453,43,True,False,False,
2CXO J002354.5-720355,5.977541666666666,-72.06551944444445,0.78,47Tuc,CSC2.1,3.672e-17,0.3979591836734694,0.78,453,52,True,False,False,
2CXO J002346.3-720401,5.9431666666666665,-72.06718888888888,0.78,47Tuc,CSC2.1,4.129e-16,0.3979591836734694,0.78,453,52,True,False,False,
2CXO J002435.3-721444,6.1474166666666665,-72.24579444444444,0.78,47Tuc,CSC2.1,1.204e-14,0.3979591836734694,0.78,453,42,True,False,False,
2CXO J002239.7-720342,5.665791666666666,-72.06178888888888,0.79,47Tuc,CSC2.1,1.884e-15,0.4030612244897959,0.79,453,53,True,False,False,
2CXO J002527.3-720422,6.363958333333334,-72.07278611111111,0.79,47Tuc,CSC2.1,3.463e-15,0.4030612244897959,0.79,453,51,True,False,False,
2CXO J002432.6-720622,6.135958333333333,-72.1062,0.8,47Tuc,CSC2.1,0.0,0.4081632653061224,0.8,453,52,True,False,False,
2CXO J002401.3-720650,6.005833333333333,-72.11390277777777,0.8,47Tuc,CSC2.1,0.0,0.4081632653061224,0.8,453,52,True,False,False,
2CXO J002459.8-720855,6.249583333333334,-72.14870277777779,0.81,47Tuc,CSC2.1,7.157e-15,0.413265306122449,0.81,453,41,True,False,False,
2CXO J002356.3-720437,5.984666666666667,-72.07711388888889,0.83,47Tuc,CSC2.1,1.878e-16,0.423469387755102,0.83,453,52,True,False,False,
2CXO J002416.4-720136,6.0687500000000005,-72.026825,0.83,47Tuc,CSC2.1,7.047e-16,0.423469387755102,0.83,453,52,True,False,False,
2CXO J002342.7-720148,5.928083333333333,-72.03003888888888,0.84,47Tuc,CSC2.1,1.355e-15,0.4285714285714285,0.84,453,52,True,False,False,
2CXO J002226.2-720647,5.609083333333333,-72.11342777777777,0.84,47Tuc,CSC2.1,4.86e-15,0.4285714285714285,0.84,453,53,True,False,False,
2CXO J002328.7-720353,5.869708333333333,-72.06479166666666,0.84,47Tuc,CSC2.1,1.308e-15,0.4285714285714285,0.84,453,52,True,False,False,
2CXO J002339.5-720140,5.914833333333333,-72.02792222222222,0.85,47Tuc,CSC2.1,0.0,0.4336734693877551,0.85,453,52,True,False,False,
2CXO J002354.8-721225,5.9787083333333335,-72.20704166666667,0.86,47Tuc,CSC2.1,1.288e-14,0.4387755102040816,0.86,453,42,True,False,False,
