name,ra_,dec_,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_avg_b,flux_aper_avg_lolim_b,flux_aper_avg_hilim_b,flux_aper_avg_w,flux_aper_avg_lolim_w,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_avg_b,flux_aper90_avg_lolim_b,flux_aper90_avg_hilim_b,dither_warning_flag,extent_flag,pileup_flag,var_flag,var_inter_hard_flag,man_add_flag,man_inc_flag,man_match_flag,man_pos_flag,man_reg_flag,likelihood,flux_aper90_avg_h,flux_aper90_avg_lolim_h,flux_aper90_avg_hilim_h,flux_aper90_avg_m,flux_aper90_avg_lolim_m,flux_aper90_avg_hilim_m,flux_aper90_avg_s,flux_aper90_avg_lolim_s,flux_aper90_avg_hilim_s,flux_aper90_avg_u,flux_aper90_avg_lolim_u,flux_aper90_avg_hilim_u,flux_aper90_avg_w,flux_aper90_avg_lolim_w,flux_aper90_avg_hilim_w,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,flux_aper90_u,flux_aper90_lolim_u,flux_aper90_hilim_u,flux_aper90_w,flux_aper90_lolim_w,flux_aper90_hilim_w,flux_aper_avg_hilim_w,ra,dec,e_pos,field,catalog,flux,cat
2CXO J002409.8-720347, 00 24 09.84,-72 03 47.86,0.66,0.66,0.0,2.42,            MARGINAL,FALSE,FALSE,FALSE,3.139e-16,1.395e-16,4.796e-16,         ,         ,         ,9.226e-17,2.307e-17,1.586e-16,         ,         ,3.113e-16,1.415e-16,4.716e-16,0.000e+00,0.000e+00,3.100e-16,0.000e+00,9.229e-17,3.819e-17,1.464e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,12.87245,0.000e+00,0.000e+00,5.891e-17,9.708e-18,0.000e+00,6.657e-17,8.857e-17,5.413e-17,1.230e-16,0.000e+00,0.000e+00,7.819e-18,         ,         ,         ,0.000e+00,7.056e-17,3.323e-16,1.617e-16,4.939e-16,0.000e+00,0.000e+00,9.168e-17,         ,         ,         ,         ,6.041,-72.06329444444444,0.66,47Tuc,CSC2.1,9.229e-17,CSC2.1
2CXO J002409.8-720359, 00 24 09.85,-72 03 59.68,0.32,0.31,76.0,8.03,                TRUE,FALSE,FALSE,FALSE,1.307e-15,1.133e-15,1.469e-15,         ,         ,         ,1.105e-15,9.605e-16,1.239e-15,         ,         ,1.384e-15,1.202e-15,1.553e-15,4.002e-16,1.896e-16,6.108e-16,3.064e-16,1.168e-15,1.019e-15,1.308e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,260.3284,3.937e-16,2.178e-16,5.697e-16,2.996e-16,2.301e-16,3.647e-16,5.556e-16,4.685e-16,6.374e-16,1.373e-16,6.642e-17,2.037e-16,         ,         ,         ,2.310e-16,3.818e-16,6.387e-16,5.391e-16,7.384e-16,1.417e-16,7.086e-17,2.126e-16,         ,         ,         ,         ,6.041041666666667,-72.06657777777778,0.32,47Tuc,CSC2.1,1.168e-15,CSC2.1
2CXO J002410.0-720441, 00 24 10.07,-72 04 41.31,0.3,0.3,87.7,8.7,                TRUE,FALSE,FALSE,FALSE,3.303e-15,2.905e-15,3.675e-15,         ,         ,         ,2.284e-15,2.072e-15,2.495e-15,         ,         ,2.752e-15,2.409e-15,3.073e-15,1.529e-15,1.168e-15,1.869e-15,5.962e-16,2.140e-15,1.941e-15,2.339e-15, TRUE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,278.658,1.121e-15,8.996e-16,1.327e-15,4.139e-16,3.432e-16,4.795e-16,6.834e-16,5.938e-16,7.670e-16,1.444e-16,7.441e-17,2.101e-16,         ,         ,         ,4.737e-16,7.105e-16,7.582e-16,6.086e-16,8.979e-16,1.586e-16,3.447e-17,2.827e-16,         ,         ,         ,         ,6.0419583333333335,-72.07814166666667,0.3,47Tuc,CSC2.1,2.14e-15,CSC2.1
2CXO J002410.0-720451, 00 24 10.01,-72 04 51.75,0.35,0.34,31.0,4.11,                TRUE,FALSE,FALSE,FALSE,4.622e-16,3.546e-16,5.698e-16,         ,         ,         ,3.333e-16,2.537e-16,4.079e-16,         ,         ,5.022e-16,3.884e-16,6.161e-16,1.612e-16,5.003e-17,2.668e-16,1.566e-16,3.640e-16,2.796e-16,4.431e-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,53.98142,1.266e-16,3.408e-17,2.142e-16,1.353e-16,9.023e-17,1.805e-16,1.679e-16,1.211e-16,2.119e-16,4.532e-17,1.133e-17,7.932e-17,         ,         ,         ,9.825e-17,2.119e-16,2.213e-16,1.575e-16,2.813e-16,0.000e+00,0.000e+00,4.569e-17,         ,         ,         ,         ,6.041708333333334,-72.08104166666666,0.35,47Tuc,CSC2.1,3.64e-16,CSC2.1
2CXO J002410.2-720401, 00 24 10.24,-72 04 01.57,0.34,0.33,22.6,4.59,                TRUE,FALSE,FALSE,FALSE,3.076e-16,2.102e-16,3.999e-16,         ,         ,         ,2.897e-16,2.137e-16,3.657e-16,         ,         ,3.686e-16,2.750e-16,4.622e-16,1.492e-16,1.865e-17,2.735e-16,7.962e-17,3.401e-16,2.601e-16,4.151e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,64.55749,1.155e-16,1.100e-17,2.199e-16,1.074e-16,6.657e-17,1.460e-16,2.013e-16,1.510e-16,2.516e-16,6.352e-17,1.381e-17,1.132e-16,         ,         ,         ,4.095e-17,1.183e-16,2.182e-16,1.466e-16,2.861e-16,5.700e-17,0.000e+00,1.110e-16,         ,         ,         ,         ,6.042666666666666,-72.06710277777778,0.34,47Tuc,CSC2.1,3.401e-16,CSC2.1
2CXO J002410.3-720741, 00 24 10.33,-72 07 41.54,0.69,0.45,177.1,3.41,                TRUE,FALSE,FALSE,FALSE,1.077e-15,7.237e-16,1.414e-15,         ,         ,         ,9.073e-16,6.096e-16,1.191e-15,         ,         ,3.013e-16,1.667e-16,4.295e-16,1.400e-16,0.000e+00,2.800e-16,1.271e-16,2.906e-16,1.630e-16,4.110e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,24.33753,1.447e-16,1.113e-17,2.727e-16,1.271e-16,6.843e-17,1.858e-16,5.791e-17,2.482e-17,9.101e-17,0.000e+00,0.000e+00,4.145e-17,         ,         ,         ,6.843e-17,1.858e-16,7.574e-17,3.275e-17,1.167e-16,0.000e+00,0.000e+00,3.192e-17,         ,         ,         ,         ,6.043041666666666,-72.12820555555555,0.69,47Tuc,CSC2.1,2.906e-16,CSC2.1
2CXO J002410.4-720500, 00 24 10.48,-72 05 00.00,0.31,0.3,90.7,9.51,                TRUE,FALSE,FALSE,FALSE,1.408e-15,1.204e-15,1.601e-15,         ,         ,         ,1.805e-15,1.644e-15,1.967e-15,         ,         ,1.436e-15,1.245e-15,1.616e-15,2.663e-16,1.110e-16,4.216e-16,4.186e-16,1.831e-15,1.670e-15,1.993e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,443.5812,5.075e-16,3.468e-16,6.682e-16,5.433e-16,4.616e-16,6.198e-16,9.395e-16,8.349e-16,1.037e-15,2.540e-16,1.633e-16,3.447e-16,         ,         ,         ,3.314e-16,5.058e-16,7.235e-16,6.109e-16,8.362e-16,2.324e-16,1.328e-16,3.320e-16,         ,         ,         ,         ,6.043666666666667,-72.08333333333333,0.31,47Tuc,CSC2.1,1.831e-15,CSC2.1
2CXO J002410.5-720506, 00 24 10.55,-72 05 06.59,0.33,0.32,174.3,5.76,                TRUE,FALSE,FALSE,FALSE,7.184e-16,5.878e-16,8.408e-16,         ,         ,         ,7.184e-16,5.878e-16,8.408e-16,         ,         ,5.496e-16,4.508e-16,6.484e-16,1.960e-16,8.072e-17,3.056e-16,1.761e-16,5.496e-16,4.508e-16,6.484e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,106.3868,1.960e-16,8.072e-17,3.056e-16,1.761e-16,1.236e-16,2.287e-16,3.699e-16,2.987e-16,4.363e-16,5.059e-17,2.976e-18,9.820e-17,         ,         ,         ,1.236e-16,2.287e-16,3.699e-16,2.987e-16,4.363e-16,5.059e-17,2.976e-18,9.820e-17,         ,         ,         ,         ,6.043958333333333,-72.08516388888889,0.33,47Tuc,CSC2.1,5.496e-16,CSC2.1
2CXO J002410.6-720516, 00 24 10.67,-72 05 16.35,0.33,0.33,130.4,6.93,                TRUE,FALSE,FALSE,FALSE,1.144e-15,9.124e-16,1.375e-15,         ,         ,         ,9.103e-16,7.603e-16,1.060e-15,         ,         ,9.836e-16,7.822e-16,1.185e-15,2.128e-16,3.361e-17,3.921e-16,2.185e-16,8.666e-16,7.268e-16,9.977e-16,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,146.2638,2.065e-16,7.993e-17,3.264e-16,2.000e-16,1.424e-16,2.576e-16,4.523e-16,3.653e-16,5.335e-16,9.772e-17,4.134e-17,1.541e-16,         ,         ,         ,1.287e-16,3.043e-16,5.778e-16,4.388e-16,7.094e-16,1.329e-16,3.720e-17,2.285e-16,         ,         ,         ,         ,6.044458333333333,-72.087875,0.33,47Tuc,CSC2.1,8.666e-16,CSC2.1
2CXO J002410.6-720529, 00 24 10.62,-72 05 29.23,0.33,0.33,20.6,6.07,                TRUE,FALSE,FALSE,FALSE,3.963e-16,2.495e-16,5.431e-16,         ,         ,         ,8.522e-16,7.001e-16,1.004e-15,         ,         ,2.726e-16,1.666e-16,3.735e-16,2.310e-16,9.623e-18,4.523e-16,1.000e-16,6.885e-16,5.647e-16,8.045e-16,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,150.8265,3.996e-16,1.944e-16,5.940e-16,1.457e-16,9.530e-17,1.962e-16,3.672e-16,2.937e-16,4.357e-16,9.546e-17,3.182e-17,1.591e-16,         ,         ,         ,4.874e-17,1.488e-16,1.583e-16,9.555e-17,2.180e-16,2.133e-17,0.000e+00,5.726e-17,         ,         ,         ,         ,6.044250000000001,-72.09145277777777,0.33,47Tuc,CSC2.1,6.885e-16,CSC2.1
2CXO J002410.7-720415, 00 24 10.80,-72 04 15.72,0.54,0.45,64.6,1.95,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,6.677e-17,         ,         ,         ,0.000e+00,0.000e+00,2.112e-17,         ,         ,1.157e-16,3.617e-17,1.953e-16,0.000e+00,0.000e+00,1.363e-16,0.000e+00,1.217e-16,4.655e-17,1.934e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,17.43242,0.000e+00,0.000e+00,2.407e-17,0.000e+00,0.000e+00,4.772e-17,1.089e-16,6.752e-17,1.481e-16,         ,         ,         ,         ,         ,         ,0.000e+00,4.829e-17,1.047e-16,6.239e-17,1.471e-16,         ,         ,         ,         ,         ,         ,         ,6.045,-72.07103333333333,0.54,47Tuc,CSC2.1,1.217e-16,CSC2.1
2CXO J002410.7-720418, 00 24 10.80,-72 04 18.90,0.44,0.42,11.0,2.52,                TRUE,FALSE,FALSE,FALSE,7.474e-17,3.397e-18,1.427e-16,         ,         ,         ,9.525e-17,2.540e-17,1.651e-16,         ,         ,1.360e-16,5.999e-17,2.120e-16,2.915e-17,0.000e+00,2.215e-16,7.922e-17,1.242e-16,5.865e-17,1.898e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,18.94172,1.116e-17,0.000e+00,1.488e-16,5.280e-17,1.901e-17,8.448e-17,9.807e-17,6.080e-17,1.334e-16,8.149e-17,1.222e-17,1.508e-16,         ,         ,         ,3.206e-17,1.264e-16,8.853e-17,4.811e-17,1.270e-16,7.553e-17,7.553e-18,1.435e-16,         ,         ,         ,         ,6.045,-72.07191666666667,0.44,47Tuc,CSC2.1,1.242e-16,CSC2.1
2CXO J002410.7-720425, 00 24 10.77,-72 04 25.76,0.29,0.29,20.1,23.43,                TRUE,FALSE,FALSE,FALSE,3.437e-14,3.257e-14,3.617e-14,         ,         ,         ,2.764e-14,2.662e-14,2.860e-14,         ,         ,3.295e-14,3.116e-14,3.473e-14,3.094e-14,2.874e-14,3.302e-14,3.163e-15,2.716e-14,2.613e-14,2.813e-14,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,3603.487,2.529e-14,2.409e-14,2.642e-14,2.451e-15,2.274e-15,2.627e-15,1.096e-15,9.828e-16,1.202e-15,0.000e+00,0.000e+00,7.972e-17,         ,         ,         ,2.861e-15,3.464e-15,1.104e-15,9.398e-16,1.258e-15,0.000e+00,0.000e+00,6.506e-17,         ,         ,         ,         ,6.044875,-72.07382222222222,0.29,47Tuc,CSC2.1,2.716e-14,CSC2.1
2CXO J002410.7-720444, 00 24 10.71,-72 04 44.71,0.63,0.63,0.0,2.86,                TRUE,FALSE,FALSE,FALSE,1.313e-16,6.396e-17,1.952e-16,         ,         ,         ,1.330e-16,8.275e-17,1.832e-16,         ,         ,9.951e-17,4.390e-17,1.551e-16,2.867e-17,0.000e+00,6.689e-17,1.161e-16,1.147e-16,6.642e-17,1.630e-16,FALSE,FALSE,FALSE,FALSE, TRUE, TRUE,False,FALSE,FALSE,FALSE,51.9423,6.232e-17,0.000e+00,1.514e-16,6.783e-17,3.289e-17,1.007e-16,6.332e-17,3.438e-17,9.227e-17,4.661e-17,1.059e-17,8.264e-17,         ,         ,         ,5.683e-17,1.730e-16,6.743e-17,2.866e-17,1.045e-16,4.623e-17,9.564e-18,8.129e-17,         ,         ,         ,         ,6.044625000000001,-72.07908611111111,0.63,47Tuc,CSC2.1,1.147e-16,CSC2.1
2CXO J002410.7-720722, 00 24 10.75,-72 07 22.61,0.88,0.88,0.0,2.49,            MARGINAL,FALSE,FALSE,FALSE,7.998e-16,4.678e-16,1.132e-15,         ,         ,         ,6.703e-16,3.888e-16,9.385e-16,         ,         ,6.206e-16,2.974e-16,9.309e-16,8.247e-16,4.824e-16,1.151e-15,0.000e+00,5.440e-16,2.850e-16,8.031e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,14.379,6.506e-16,3.718e-16,9.294e-16,0.000e+00,0.000e+00,3.607e-17,0.000e+00,0.000e+00,1.526e-17,0.000e+00,0.000e+00,2.819e-17,         ,         ,         ,0.000e+00,3.607e-17,0.000e+00,0.000e+00,1.757e-17,0.000e+00,0.000e+00,2.819e-17,         ,         ,         ,         ,6.044791666666668,-72.12294722222221,0.88,47Tuc,CSC2.1,5.44e-16,CSC2.1
2CXO J002410.9-720408, 00 24 10.97,-72 04 07.99,0.6,0.43,81.4,2.38,                TRUE,FALSE,FALSE,FALSE,4.928e-16,2.576e-16,7.168e-16,         ,         ,         ,3.399e-16,1.615e-16,5.099e-16,         ,         ,1.584e-16,5.126e-17,2.656e-16,0.000e+00,0.000e+00,1.236e-16,0.000e+00,1.248e-16,3.624e-17,2.134e-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,FALSE,FALSE,FALSE,21.90451,0.000e+00,0.000e+00,1.101e-16,0.000e+00,0.000e+00,3.181e-17,8.780e-17,5.231e-17,1.233e-16,         ,         ,         ,         ,         ,         ,0.000e+00,2.861e-17,1.236e-16,7.272e-17,1.745e-16,0.000e+00,0.000e+00,8.589e-17,         ,         ,         ,         ,6.045708333333334,-72.06888611111111,0.6,47Tuc,CSC2.1,1.248e-16,CSC2.1
2CXO J002410.9-720504, 00 24 11.02,-72 05 04.92,0.33,0.32,153.0,5.35,                TRUE,FALSE,FALSE,FALSE,4.458e-16,3.578e-16,5.280e-16,         ,         ,         ,4.458e-16,3.578e-16,5.280e-16,         ,         ,4.522e-16,3.652e-16,5.333e-16,9.024e-17,4.102e-18,1.723e-16,9.217e-17,4.522e-16,3.652e-16,5.333e-16,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,115.0155,9.024e-17,4.102e-18,1.723e-16,9.217e-17,5.569e-17,1.287e-16,3.924e-16,3.159e-16,4.637e-16,6.459e-16,5.043e-16,7.875e-16,         ,         ,         ,5.569e-17,1.287e-16,3.924e-16,3.159e-16,4.637e-16,6.459e-16,5.043e-16,7.875e-16,         ,         ,         ,         ,6.045916666666667,-72.0847,0.33,47Tuc,CSC2.1,4.522e-16,CSC2.1
2CXO J002411.0-720444, 00 24 11.09,-72 04 44.03,0.31,0.31,81.5,10.14,                TRUE,FALSE,FALSE,FALSE,3.212e-16,2.279e-16,4.144e-16,         ,         ,         ,1.556e-15,1.401e-15,1.700e-15,         ,         ,3.356e-16,2.490e-16,4.222e-16,         ,         ,         ,6.416e-17,1.447e-15,1.299e-15,1.584e-15, TRUE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,496.4422,6.478e-16,4.712e-16,8.245e-16,3.773e-16,3.113e-16,4.434e-16,6.663e-16,5.794e-16,7.474e-16,3.787e-16,2.568e-16,5.007e-16,         ,         ,         ,3.305e-17,9.527e-17,2.373e-16,1.789e-16,2.957e-16,1.335e-16,4.272e-17,2.243e-16,         ,         ,         ,         ,6.046208333333333,-72.07889722222222,0.31,47Tuc,CSC2.1,1.447e-15,CSC2.1
2CXO J002411.1-720520, 00 24 11.13,-72 05 20.25,0.31,0.31,98.9,8.42,                TRUE,FALSE,FALSE,FALSE,1.218e-15,1.064e-15,1.361e-15,         ,         ,         ,1.211e-15,1.060e-15,1.361e-15,         ,         ,1.381e-15,1.222e-15,1.540e-15,0.000e+00,0.000e+00,9.502e-17,3.463e-16,1.381e-15,1.227e-15,1.526e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,350.2208,1.133e-16,5.396e-18,2.212e-16,3.363e-16,2.662e-16,4.063e-16,9.722e-16,8.506e-16,1.094e-15,1.138e-15,9.360e-16,1.339e-15,         ,         ,         ,2.742e-16,4.185e-16,9.957e-16,8.680e-16,1.117e-15,1.106e-15,8.881e-16,1.310e-15,         ,         ,         ,         ,6.046375,-72.08895833333332,0.31,47Tuc,CSC2.1,1.381e-15,CSC2.1
2CXO J002411.1-720620, 00 24 11.13,-72 06 20.11,0.3,0.3,25.8,13.75,                TRUE,FALSE,FALSE,FALSE,7.316e-15,6.708e-15,7.925e-15,         ,         ,         ,7.858e-15,7.348e-15,8.369e-15,         ,         ,7.192e-15,6.582e-15,7.802e-15,5.352e-15,4.571e-15,6.133e-15,9.609e-16,7.741e-15,7.225e-15,8.256e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,956.769,5.462e-15,4.795e-15,6.084e-15,1.230e-15,1.085e-15,1.366e-15,1.501e-15,1.347e-15,1.646e-15,3.025e-16,1.825e-16,4.225e-16,         ,         ,         ,8.035e-16,1.118e-15,1.492e-15,1.308e-15,1.666e-15,2.802e-16,1.601e-16,4.002e-16,         ,         ,         ,         ,6.046375,-72.10558611111111,0.3,47Tuc,CSC2.1,7.741e-15,CSC2.1
2CXO J002411.3-720451, 00 24 11.29,-72 04 51.18,0.33,0.33,40.2,4.29,                TRUE,FALSE,FALSE,FALSE,4.994e-16,3.799e-16,6.120e-16,         ,         ,         ,4.994e-16,3.799e-16,6.120e-16,         ,         ,4.321e-16,3.421e-16,5.221e-16,2.599e-16,1.231e-16,3.967e-16,9.004e-17,4.321e-16,3.421e-16,5.221e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,51.21115,2.599e-16,1.231e-16,3.967e-16,9.004e-17,5.513e-17,1.231e-16,2.075e-16,1.572e-16,2.578e-16,7.340e-17,2.234e-17,1.245e-16,         ,         ,         ,5.513e-17,1.231e-16,2.075e-16,1.572e-16,2.578e-16,7.340e-17,2.234e-17,1.245e-16,         ,         ,         ,         ,6.047041666666667,-72.08088333333333,0.33,47Tuc,CSC2.1,4.321e-16,CSC2.1
2CXO J002411.5-720224, 00 24 11.53,-72 02 24.44,0.33,0.32,79.0,12.16,                TRUE,FALSE,FALSE,FALSE,2.876e-15,2.400e-15,3.352e-15,         ,         ,         ,4.582e-15,4.203e-15,4.961e-15,         ,         ,2.947e-15,2.458e-15,3.436e-15,1.236e-15,6.462e-16,1.798e-15,7.019e-16,4.768e-15,4.379e-15,5.158e-15,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,686.6084,2.575e-15,2.066e-15,3.052e-15,1.041e-15,9.084e-16,1.174e-15,1.255e-15,1.111e-15,1.389e-15,6.437e-17,2.926e-18,1.258e-16,         ,         ,         ,5.392e-16,8.545e-16,9.038e-16,6.779e-16,1.130e-15,0.000e+00,0.000e+00,8.426e-17,         ,         ,         ,         ,6.048041666666667,-72.04012222222222,0.33,47Tuc,CSC2.1,4.768e-15,CSC2.1
2CXO J002411.6-720503, 00 24 11.66,-72 05 03.82,0.32,0.32,67.4,5.81,                TRUE,FALSE,FALSE,FALSE,7.591e-16,6.226e-16,8.870e-16,         ,         ,         ,7.591e-16,6.226e-16,8.870e-16,         ,         ,7.018e-16,5.898e-16,8.067e-16,2.036e-16,6.786e-17,3.393e-16,1.427e-16,7.018e-16,5.898e-16,8.067e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,141.8278,2.036e-16,6.786e-17,3.393e-16,1.427e-16,9.603e-17,1.869e-16,4.818e-16,3.995e-16,5.641e-16,3.626e-16,2.515e-16,4.737e-16,         ,         ,         ,9.603e-17,1.869e-16,4.818e-16,3.995e-16,5.641e-16,3.626e-16,2.515e-16,4.737e-16,         ,         ,         ,         ,6.048583333333334,-72.08439444444444,0.32,47Tuc,CSC2.1,7.018e-16,CSC2.1
2CXO J002411.7-720518, 00 24 11.75,-72 05 18.01,0.35,0.34,20.4,4.63,                TRUE,FALSE,FALSE,FALSE,9.053e-17,0.000e+00,2.207e-16,         ,         ,         ,2.779e-16,1.487e-16,4.072e-16,         ,         ,2.244e-16,1.330e-16,3.158e-16,0.000e+00,0.000e+00,1.686e-17,0.000e+00,3.657e-16,2.713e-16,4.601e-16,FALSE,FALSE,FALSE, TRUE, TRUE,FALSE,False,FALSE,FALSE,FALSE,58.91393,0.000e+00,0.000e+00,1.356e-16,6.825e-17,2.958e-17,1.069e-16,2.587e-16,1.950e-16,3.223e-16,2.145e-16,1.262e-16,2.986e-16,         ,         ,         ,0.000e+00,8.496e-17,2.273e-16,1.450e-16,3.057e-16,1.897e-16,9.485e-17,2.846e-16,         ,         ,         ,         ,6.048958333333334,-72.0883361111111,0.35,47Tuc,CSC2.1,3.657e-16,CSC2.1
2CXO J002411.9-720442, 00 24 11.99,-72 04 42.38,0.59,0.59,0.0,1.19,                TRUE, TRUE,FALSE,FALSE,         ,         ,         ,         ,         ,         ,3.476e-16,2.045e-16,4.840e-16,         ,         ,         ,         ,         ,0.000e+00,0.000e+00,3.187e-16,         ,1.531e-16,7.850e-17,2.277e-16,FALSE,FALSE,FALSE,FALSE,FALSE, TRUE,False,FALSE, TRUE,FALSE,19.63507,9.238e-17,0.000e+00,1.848e-16,4.996e-17,2.165e-17,7.661e-17,0.000e+00,0.000e+00,1.328e-17,0.000e+00,0.000e+00,3.687e-17,         ,         ,         ,         ,         ,         ,         ,         ,0.000e+00,0.000e+00,4.023e-17,         ,         ,         ,         ,6.0499583333333335,-72.07843888888888,0.59,47Tuc,CSC2.1,1.531e-16,CSC2.1
2CXO J002411.9-720443, 00 24 11.89,-72 04 44.03,0.33,0.32,145.1,5.04,                TRUE, TRUE,FALSE,FALSE,         ,         ,         ,         ,         ,         ,4.772e-16,3.928e-16,5.563e-16,         ,         ,         ,         ,         ,0.000e+00,0.000e+00,1.565e-16,         ,5.428e-16,4.544e-16,6.257e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,159.2496,1.433e-16,3.857e-17,2.480e-16,2.312e-16,1.776e-16,2.815e-16,2.527e-16,2.001e-16,3.054e-16,0.000e+00,0.000e+00,4.946e-17,         ,         ,         ,         ,         ,         ,         ,         ,0.000e+00,0.000e+00,5.140e-17,         ,         ,         ,         ,6.049541666666666,-72.07889722222222,0.33,47Tuc,CSC2.1,5.428e-16,CSC2.1
2CXO J002412.0-720512, 00 24 12.05,-72 05 12.45,0.32,0.31,179.3,7.73,                TRUE,FALSE,FALSE,FALSE,1.442e-15,1.224e-15,1.659e-15,         ,         ,         ,1.165e-15,9.994e-16,1.319e-15,         ,         ,1.304e-15,1.117e-15,1.492e-15,6.788e-16,3.960e-16,9.616e-16,2.519e-16,1.151e-15,9.881e-16,1.302e-15,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,244.9739,5.764e-16,3.629e-16,7.899e-16,1.584e-16,1.103e-16,2.065e-16,5.709e-16,4.790e-16,6.627e-16,1.897e-16,1.116e-16,2.641e-16,         ,         ,         ,1.789e-16,3.212e-16,6.710e-16,5.605e-16,7.737e-16,1.481e-16,7.554e-17,2.206e-16,         ,         ,         ,         ,6.050208333333334,-72.08679166666666,0.32,47Tuc,CSC2.1,1.151e-15,CSC2.1
2CXO J002412.1-720455, 00 24 12.14,-72 04 55.13,0.33,0.33,0.0,4.06,                TRUE,FALSE,FALSE,FALSE,5.367e-16,4.104e-16,6.551e-16,         ,         ,         ,5.367e-16,4.104e-16,6.551e-16,         ,         ,6.652e-16,5.339e-16,7.877e-16,6.338e-16,4.396e-16,8.280e-16,1.194e-16,6.652e-16,5.339e-16,7.877e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,68.95384,6.338e-16,4.396e-16,8.280e-16,1.194e-16,8.250e-17,1.563e-16,9.479e-17,6.134e-17,1.282e-16,5.965e-17,5.965e-18,1.103e-16,         ,         ,         ,8.250e-17,1.563e-16,9.479e-17,6.134e-17,1.282e-16,5.965e-17,5.965e-18,1.103e-16,         ,         ,         ,         ,6.050583333333334,-72.08198055555555,0.33,47Tuc,CSC2.1,6.652e-16,CSC2.1
2CXO J002412.2-720507, 00 24 12.21,-72 05 07.76,0.43,0.4,64.5,2.5,            MARGINAL,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,1.087e-16,         ,         ,         ,1.270e-16,7.207e-17,1.819e-16,         ,         ,1.045e-16,3.483e-17,1.710e-16,0.000e+00,0.000e+00,1.007e-16,6.476e-17,1.581e-16,9.756e-17,2.187e-16,FALSE,FALSE,FALSE,FALSE, TRUE,FALSE,False,FALSE,FALSE,FALSE,15.08122,1.599e-16,3.839e-17,2.815e-16,8.075e-17,3.915e-17,1.199e-16,7.836e-17,4.599e-17,1.107e-16,0.000e+00,0.000e+00,3.852e-17,         ,         ,         ,1.679e-17,1.127e-16,7.152e-17,3.493e-17,1.081e-16,0.000e+00,0.000e+00,7.672e-17,         ,         ,         ,         ,6.0508750000000004,-72.08548888888889,0.43,47Tuc,CSC2.1,1.581e-16,CSC2.1
